Date,compteur_100054073,compteur_100052606,compteur_100003032,compteur_100053057,compteur_100053058,compteur_100012218,compteur_100035408,compteur_100004575,compteur_100035409,compteur_100003041,compteur_100007390,compteur_100041114,compteur_100041101,compteur_100052604,compteur_100034805,compteur_100057500,compteur_100056188,compteur_100057053,compteur_100003039,compteur_100011783,compteur_100057050,compteur_100052605,compteur_100001753,compteur_100003042,compteur_100003040,compteur_100052603,compteur_100052601,compteur_100002880,compteur_100052602,compteur_100057051,compteur_100012217,compteur_100003034,compteur_100052600,compteur_100055268,compteur_100011748,compteur_100011747,compteur_100025474,compteur_100017523,compteur_100053055,compteur_100053210,compteur_100017441,compteur_100053059,compteur_100047030,compteur_100057052
2020-08-03 15:45:00,5,11,29,0,0,30,27,46,24,46,105,55,,30,,39,57,43,,24,,19,25,27,37,46,15,52,14,,79,104,28,43,41,0,90,24,,11,30,4,6,14
2020-08-03 16:00:00,8,9,22,0,0,42,25,53,22,50,77,36,,20,,50,57,45,,36,,16,27,45,45,49,22,52,15,,55,115,38,67,30,0,100,19,,21,30,11,6,14
2020-08-03 16:15:00,7,14,24,0,0,41,14,67,26,49,109,50,,18,,50,43,55,,50,,13,44,31,43,62,12,45,5,,72,138,29,63,33,0,125,27,,21,24,9,7,14
2020-08-03 16:30:00,5,14,31,0,0,26,20,70,32,57,120,38,,18,,47,43,33,,35,,13,24,33,46,61,18,62,3,,62,113,29,53,34,0,138,28,,27,30,6,5,12
2020-08-03 16:45:00,10,10,45,0,0,37,40,63,19,53,122,47,,41,,66,68,48,,42,,10,23,43,61,82,16,70,5,,87,158,39,53,30,0,145,33,,23,25,7,3,15
2020-08-03 17:00:00,10,4,38,0,0,47,35,65,23,40,116,41,,23,,53,47,46,,38,,17,33,47,42,63,26,53,21,,92,144,48,78,41,0,130,31,,18,41,8,9,22
2020-08-03 17:15:00,6,20,35,0,0,54,45,78,24,76,110,50,,18,,62,63,58,,56,,15,25,52,67,87,20,81,5,,110,154,40,82,32,0,156,31,,17,49,9,11,21
2020-08-03 17:30:00,8,13,48,0,0,44,39,65,35,69,126,34,,41,,54,71,45,,45,,14,21,55,65,82,15,103,7,,114,168,56,51,25,0,190,35,,13,43,12,5,24
2020-08-03 17:45:00,11,14,35,0,0,32,38,74,26,50,141,54,,24,,59,49,42,,34,,15,25,48,66,77,24,100,8,,102,176,54,75,31,0,168,32,,14,25,4,3,6
2020-08-03 18:00:00,9,9,39,0,0,42,27,48,21,56,105,47,,43,,57,45,60,,51,,21,28,43,82,50,19,73,9,,112,163,35,57,35,0,155,32,,14,30,7,4,18
2020-08-03 18:15:00,11,7,37,0,0,30,26,56,42,57,115,59,,24,,32,32,46,,35,,16,31,50,80,46,22,86,10,,107,154,42,49,22,0,120,39,,19,41,5,8,22
2020-08-03 18:30:00,5,14,35,0,0,28,35,54,24,48,121,63,,29,,37,40,53,,39,,16,23,36,78,50,26,84,5,,75,117,30,47,26,0,124,24,,10,25,8,8,13
2020-08-03 18:45:00,6,6,32,0,0,30,28,46,16,41,106,58,,31,,30,52,31,,22,,12,19,31,71,48,10,79,11,,83,109,46,63,21,0,140,38,,17,29,9,0,14
2020-08-03 19:00:00,8,4,14,0,0,30,24,53,25,42,84,73,,38,,33,39,32,,35,,17,17,34,67,54,13,68,6,,60,131,44,73,17,0,122,28,,16,30,9,5,7
2020-08-03 19:15:00,4,9,31,0,0,26,28,41,13,53,72,49,,35,,33,22,33,,46,,38,20,42,53,56,20,60,10,,59,121,33,68,26,0,118,24,,30,24,7,4,13
2020-08-03 19:30:00,5,7,27,0,0,40,19,45,19,29,77,72,,34,,37,43,42,,47,,21,18,35,67,68,17,58,5,,73,118,33,55,18,0,103,30,,15,19,6,4,12
2020-08-03 19:45:00,4,8,18,0,0,31,26,39,24,38,82,64,,22,,27,28,36,,32,,19,12,33,68,53,8,68,14,,78,107,20,40,7,0,105,24,,8,16,3,1,10
2020-08-03 20:00:00,5,5,20,0,0,21,25,26,13,31,56,58,,30,,25,27,40,,34,,25,21,30,32,50,25,93,6,,56,91,34,53,23,0,80,17,,16,16,4,1,11
2020-08-03 20:15:00,2,6,14,0,0,22,27,47,18,38,68,39,,13,,21,26,35,,30,,11,15,27,38,44,8,56,6,,78,102,25,40,18,0,82,19,,12,13,6,1,7
2020-08-03 20:30:00,6,11,17,0,0,16,20,36,29,39,61,40,,10,,15,18,27,,31,,10,17,19,37,29,4,45,3,,43,77,18,28,9,0,61,20,,6,11,3,3,11
2020-08-03 20:45:00,3,7,16,0,0,16,17,24,18,36,49,24,,17,,26,23,40,,31,,7,12,26,19,26,15,32,5,,30,76,14,38,22,0,66,21,,10,13,7,2,6
2020-08-03 21:00:00,1,7,4,0,0,7,10,24,13,30,56,11,,11,,19,19,22,,20,,14,8,17,25,30,13,31,3,,31,37,13,30,18,0,59,16,,9,11,4,6,5
2020-08-03 21:15:00,2,4,5,0,0,8,19,23,13,39,36,12,,7,,17,22,19,,24,,7,8,19,9,19,7,21,2,,32,65,12,16,8,0,53,8,,9,7,1,1,7
2020-08-03 21:30:00,3,2,22,0,0,23,19,17,7,22,50,3,,7,,13,14,19,,25,,5,5,11,13,21,2,23,2,,25,49,11,11,14,0,61,12,,4,11,5,3,11
2020-08-03 21:45:00,4,1,6,0,0,12,17,12,2,22,29,7,,1,,12,12,40,,15,,2,8,23,6,15,0,19,0,,23,42,15,20,11,0,40,7,,4,13,1,1,3
2020-08-03 22:00:00,3,5,11,0,0,14,9,18,4,18,41,5,,2,,22,18,24,,9,,2,5,21,10,12,1,7,0,,34,64,7,6,11,0,46,6,,1,8,3,5,4
2020-08-03 22:15:00,3,3,8,0,0,11,12,13,5,21,39,3,,1,,14,20,8,,8,,0,1,9,3,15,5,16,0,,21,45,16,22,7,0,38,9,,1,7,1,1,6
2020-08-03 22:30:00,2,2,15,0,0,16,13,13,3,4,26,3,,0,,7,10,9,,5,,0,4,6,3,14,2,10,0,,21,51,10,15,3,0,39,4,,2,11,0,0,2
2020-08-03 22:45:00,2,3,7,0,0,4,11,11,3,5,29,1,,1,,12,15,10,,14,,1,2,11,9,6,0,11,0,,26,41,19,14,2,0,48,5,,1,5,7,0,3
2020-08-03 23:00:00,2,10,7,0,0,15,8,11,0,4,31,3,,2,,10,14,12,,11,,4,5,18,3,16,3,2,1,,20,47,8,8,11,0,40,5,,3,5,6,0,4
2020-08-03 23:15:00,0,3,13,0,0,6,5,9,2,23,25,2,,0,,11,16,11,,8,,0,5,8,3,8,0,9,0,,19,31,7,7,8,0,36,12,,2,2,2,3,3
2020-08-03 23:30:00,2,2,6,0,0,10,2,16,2,13,23,2,,0,,8,5,10,,5,,1,6,6,3,7,3,10,0,,13,23,0,8,6,0,29,4,,1,9,3,0,0
2020-08-03 23:45:00,2,3,7,0,0,3,7,5,2,13,28,0,,0,,5,5,16,,16,,0,4,12,2,3,0,3,1,,13,19,8,3,4,0,36,3,,4,2,0,0,1
2020-08-04 00:00:00,3,0,11,0,0,2,6,12,4,17,20,0,,0,,7,6,5,,8,,0,2,9,2,6,0,21,2,,9,26,12,7,4,0,26,5,,1,7,1,1,3
2020-08-04 00:15:00,1,0,6,0,0,1,0,10,1,9,8,0,,0,,5,6,4,,5,,0,2,1,1,6,1,10,0,,10,25,6,9,2,0,24,1,,4,2,0,2,1
2020-08-04 00:30:00,3,1,2,0,0,3,0,6,2,3,12,0,,0,,4,3,4,,5,,2,0,4,0,4,1,4,0,,11,16,7,14,4,0,20,2,,0,4,0,1,1
2020-08-04 00:45:00,0,0,2,0,0,3,1,6,0,1,8,1,,0,,4,6,3,,3,,2,1,4,1,3,0,4,0,,5,17,2,3,2,0,12,1,,2,2,0,0,1
2020-08-04 01:00:00,0,0,0,0,0,7,3,6,0,3,10,1,,0,,4,1,2,,2,,0,2,4,0,11,2,4,0,,3,11,4,5,4,0,3,0,,1,1,1,0,2
2020-08-04 01:15:00,1,0,0,0,0,1,2,5,0,8,6,0,,0,,2,0,2,,1,,0,3,1,0,5,0,0,0,,2,21,4,5,2,0,12,2,,1,3,1,1,0
2020-08-04 01:30:00,0,1,1,0,0,3,5,1,1,5,5,1,,0,,2,2,3,,4,,0,0,1,0,0,1,0,1,,7,7,2,3,0,0,10,1,,1,3,0,0,0
2020-08-04 01:45:00,1,1,1,0,0,1,1,0,0,0,6,1,,0,,4,2,0,,1,,1,0,0,0,2,0,0,0,,1,5,0,2,0,0,8,1,,0,1,1,0,0
2020-08-04 02:00:00,0,1,1,0,0,1,1,4,1,5,8,0,,0,,1,3,4,,0,,1,0,3,0,2,2,3,0,,5,5,2,1,1,0,6,0,,0,1,0,0,1
2020-08-04 02:15:00,1,1,2,0,0,1,4,1,1,2,4,0,,0,,1,4,2,,4,,0,1,2,1,0,0,2,0,,4,13,0,2,1,0,1,1,,1,3,2,0,0
2020-08-04 02:30:00,2,0,0,0,0,2,0,1,1,0,2,0,,0,,4,1,1,,0,,0,2,4,1,1,0,1,0,,5,2,2,1,0,0,3,1,,0,4,1,0,0
2020-08-04 02:45:00,1,0,0,0,0,0,1,0,0,1,1,1,,0,,0,0,1,,1,,1,0,1,0,1,0,2,0,,1,3,2,3,1,0,6,0,,0,2,0,0,0
2020-08-04 03:00:00,0,0,1,0,0,0,1,2,0,1,3,0,,0,,1,1,0,,0,,1,0,1,0,0,0,1,0,,2,3,0,0,1,0,4,0,,0,0,0,0,0
2020-08-04 03:15:00,0,0,0,0,0,0,1,2,0,1,9,0,,0,,0,1,0,,0,,1,2,0,0,1,2,1,0,,1,1,0,3,0,0,4,2,,0,0,0,0,0
2020-08-04 03:30:00,0,0,1,0,0,1,0,0,0,0,1,0,,0,,0,0,0,,0,,0,0,0,3,2,1,1,0,,1,1,1,0,1,0,1,0,,0,0,0,0,0
2020-08-04 03:45:00,0,1,1,0,0,0,0,1,0,2,0,0,,0,,1,3,0,,0,,0,2,1,1,0,2,1,0,,0,1,1,0,0,0,0,0,,1,2,0,0,0
2020-08-04 04:00:00,0,0,1,0,0,0,0,0,0,0,5,0,,0,,1,1,1,,1,,0,0,1,0,0,0,1,1,,4,2,1,0,1,0,1,0,,0,0,1,0,0
2020-08-04 04:15:00,1,0,0,0,0,2,1,0,0,2,2,1,,0,,1,0,1,,1,,0,2,0,0,0,0,0,0,,2,3,3,1,0,0,5,0,,0,0,0,0,0
2020-08-04 04:30:00,0,0,1,0,0,0,1,0,0,0,2,0,,0,,1,2,1,,0,,0,0,0,1,0,0,0,1,,2,3,1,1,0,0,1,1,,0,0,0,0,0
2020-08-04 04:45:00,0,0,1,0,0,0,0,0,1,1,1,0,,1,,0,0,0,,0,,0,0,1,2,0,2,1,0,,2,0,0,0,0,0,2,1,,0,0,0,0,0
2020-08-04 05:00:00,3,1,3,0,0,1,0,0,0,0,0,1,,0,,3,2,1,,0,,0,3,0,0,0,2,3,1,,0,3,0,2,0,0,1,0,,0,4,0,0,1
2020-08-04 05:15:00,0,0,2,0,0,1,1,0,0,1,1,0,,1,,0,1,1,,0,,2,0,0,0,2,2,5,1,,2,4,6,2,2,0,3,0,,0,1,0,0,1
2020-08-04 05:30:00,1,1,3,0,0,0,1,3,1,4,7,3,,0,,4,5,4,,2,,2,2,2,3,4,0,9,0,,1,5,2,0,1,0,6,2,,1,1,3,0,1
2020-08-04 05:45:00,0,1,6,0,0,2,0,3,1,4,6,1,,0,,3,7,1,,4,,3,6,2,6,3,1,9,0,,6,13,3,4,2,0,9,2,,1,4,0,0,0
2020-08-04 06:00:00,1,1,6,0,0,0,1,4,3,8,7,2,,1,,3,4,4,,3,,0,4,5,6,6,4,11,0,,9,14,1,12,4,0,9,1,,4,8,1,0,1
2020-08-04 06:15:00,1,1,9,0,0,4,3,3,1,13,11,3,,1,,8,7,5,,7,,3,3,6,2,11,3,13,1,,8,18,5,8,6,0,15,10,,5,6,1,1,0
2020-08-04 06:30:00,2,6,18,0,0,4,6,6,4,15,12,4,,1,,10,11,14,,11,,2,5,4,2,19,1,12,0,,12,25,6,13,6,0,24,14,,3,7,1,1,1
2020-08-04 06:45:00,1,1,11,0,0,5,8,6,3,16,11,7,,1,,6,8,10,,13,,1,6,10,3,13,2,16,1,,8,15,12,10,9,0,22,11,,4,5,1,2,4
2020-08-04 07:00:00,4,0,22,0,0,5,4,9,0,14,11,2,,2,,9,6,11,,10,,3,8,6,4,12,2,19,1,,10,26,12,9,5,0,26,9,,3,5,2,0,1
2020-08-04 07:15:00,2,3,17,0,0,2,7,12,2,8,17,6,,1,,10,11,6,,9,,3,12,5,5,8,2,15,1,,21,30,10,15,13,0,22,13,,1,5,2,2,2
2020-08-04 07:30:00,0,0,13,0,0,11,9,8,1,12,13,4,,0,,7,15,10,,10,,0,7,4,4,8,0,18,0,,10,17,5,7,8,0,18,7,,4,2,0,0,0
2020-08-04 07:45:00,2,1,17,0,0,6,8,9,4,17,21,4,,1,,8,7,16,,16,,2,6,5,5,6,1,9,0,,7,27,14,5,9,0,20,6,,5,5,0,2,0
2020-08-04 08:00:00,1,2,14,0,0,8,7,11,3,12,22,0,,3,,10,10,9,,7,,0,6,8,2,7,4,11,0,,10,13,12,9,5,0,26,6,,2,4,4,0,1
2020-08-04 08:15:00,3,1,16,0,0,9,7,31,2,10,34,3,,1,,11,12,11,,12,,1,8,12,4,7,2,7,0,,17,37,13,6,12,0,45,19,,1,8,6,2,1
2020-08-04 08:30:00,3,3,21,0,0,6,7,19,3,13,30,3,,1,,12,34,7,,6,,1,2,4,4,9,0,11,0,,15,46,13,7,6,0,41,14,,2,7,10,1,2
2020-08-04 08:45:00,4,6,28,0,0,11,7,6,4,8,37,0,,1,,18,11,8,,5,,0,5,5,0,13,2,7,0,,23,46,8,11,3,0,42,17,,2,11,1,2,4
2020-08-04 09:00:00,1,0,20,0,0,14,14,11,5,9,37,3,,0,,17,16,15,,11,,0,4,12,3,7,2,5,0,,15,38,7,6,9,0,38,11,,1,11,2,2,0
2020-08-04 09:15:00,0,2,8,0,0,8,12,10,1,9,29,2,,0,,7,9,5,,6,,0,3,6,1,9,1,4,1,,12,24,5,6,7,0,25,9,,2,11,1,1,0
2020-08-04 09:30:00,1,0,10,0,0,10,12,8,1,11,41,5,,1,,13,10,7,,7,,0,7,10,0,9,0,6,0,,17,28,10,5,6,0,27,10,,0,7,1,1,0
2020-08-04 09:45:00,1,3,10,0,0,11,5,7,1,4,27,2,,1,,12,11,8,,7,,0,3,5,1,11,1,3,0,,26,40,9,11,4,0,39,9,,3,6,1,0,5
2020-08-04 10:00:00,0,2,10,0,0,10,6,7,1,5,30,3,,1,,7,7,7,,6,,2,1,4,1,6,0,7,0,,12,15,12,3,5,0,22,10,,1,5,5,0,1
2020-08-04 10:15:00,0,1,11,0,0,5,6,18,1,11,21,4,,0,,8,12,6,,4,,0,3,4,2,7,0,4,0,,14,21,7,5,7,0,22,5,,1,8,0,1,0
2020-08-04 10:30:00,0,0,11,0,0,4,6,5,4,9,23,0,,0,,14,15,9,,4,,1,3,6,1,6,1,4,0,,19,23,4,3,4,0,20,11,,1,7,1,0,2
2020-08-04 10:45:00,0,0,10,0,0,7,3,9,4,4,29,1,,0,,13,14,10,,7,,0,2,8,1,7,0,4,0,,9,20,6,6,3,0,23,12,,2,7,3,1,2
2020-08-04 11:00:00,0,2,2,0,0,3,5,7,3,6,20,2,,0,,8,10,6,,9,,2,1,2,0,5,1,9,0,,14,25,4,8,6,0,23,5,,1,4,1,0,1
2020-08-04 11:15:00,1,3,7,0,0,7,6,6,3,7,24,0,,0,,8,13,6,,5,,1,0,7,2,5,1,6,0,,9,24,8,5,3,0,23,6,,2,3,2,0,1
2020-08-04 11:30:00,1,3,7,0,0,8,4,10,4,12,29,1,,0,,9,9,3,,4,,1,2,3,0,2,2,4,0,,14,25,5,5,4,0,26,6,,0,5,1,0,3
2020-08-04 11:45:00,2,2,4,0,0,5,9,7,1,2,41,7,,0,,2,6,2,,3,,0,2,5,3,8,1,3,0,,11,27,7,3,2,0,23,11,,0,8,2,1,0
2020-08-04 12:00:00,0,0,5,0,0,4,3,5,3,4,37,1,,0,,6,12,5,,2,,0,3,4,1,7,0,5,0,,16,14,3,3,4,0,28,5,,2,1,2,2,0
2020-08-04 12:15:00,1,5,3,0,0,6,0,11,0,8,37,0,,2,,9,6,5,,12,,0,1,4,1,7,0,8,0,,11,18,6,7,6,0,22,5,,1,2,1,1,0
2020-08-04 12:30:00,1,1,9,0,0,3,7,6,0,5,20,0,,2,,6,14,3,,2,,1,1,11,0,3,2,3,0,,10,19,5,6,1,0,26,4,,2,5,5,0,0
2020-08-04 12:45:00,0,1,5,0,0,6,6,12,0,6,19,0,,1,,6,10,2,,1,,0,3,5,1,6,2,1,0,,16,23,2,2,2,0,15,4,,2,5,3,0,0
2020-08-04 13:00:00,0,1,6,0,0,4,1,2,4,4,35,1,,0,,4,8,3,,2,,0,2,4,0,3,0,2,0,,8,9,3,2,3,0,14,5,,2,0,2,2,0
2020-08-04 13:15:00,0,2,3,0,0,2,4,7,4,4,38,0,,0,,7,7,6,,3,,0,0,6,1,1,1,2,0,,16,19,3,0,5,0,11,1,,1,6,2,0,0
2020-08-04 13:30:00,1,0,6,0,0,7,6,7,1,7,27,2,,1,,10,7,0,,2,,0,4,3,4,6,0,4,1,,9,13,1,5,3,0,14,4,,0,1,2,0,1
2020-08-04 13:45:00,1,2,4,0,0,8,4,3,1,9,20,0,,0,,4,8,1,,7,,1,4,2,2,0,0,5,0,,13,14,4,5,9,0,31,11,,1,1,0,2,2
2020-08-04 14:00:00,0,0,6,0,0,4,1,3,3,7,30,4,,0,,5,7,7,,6,,0,4,4,1,6,0,3,1,,7,15,5,2,3,0,8,3,,0,5,5,3,2
2020-08-04 14:15:00,2,3,5,0,0,4,4,5,1,7,26,2,,0,,9,5,4,,8,,0,3,7,2,5,0,5,0,,8,10,4,2,2,0,20,9,,1,8,2,0,2
2020-08-04 14:30:00,0,1,2,0,0,6,3,5,1,8,38,4,,2,,6,14,8,,7,,0,2,6,2,3,0,3,0,,8,13,4,0,4,0,18,5,,1,5,4,0,1
2020-08-04 14:45:00,1,2,7,0,0,2,6,4,2,5,43,3,,0,,11,11,8,,6,,1,2,1,0,6,0,4,0,,17,18,3,5,4,0,16,6,,0,4,1,1,2
2020-08-04 15:00:00,1,2,4,0,0,6,3,11,2,9,34,1,,0,,10,12,6,,7,,1,3,3,2,3,0,3,0,,9,30,9,5,1,0,21,4,,2,2,1,1,1
2020-08-04 15:15:00,3,1,11,0,0,12,6,14,2,5,77,1,,0,,12,11,7,,8,,2,0,4,0,8,0,5,1,,15,30,5,3,5,0,27,7,,4,9,1,0,0
2020-08-04 15:30:00,1,4,5,0,0,6,4,7,3,10,42,4,,1,,9,8,2,,2,,1,6,5,2,7,1,2,0,,8,20,9,14,6,0,24,5,,4,8,1,0,3
2020-08-04 15:45:00,2,5,6,0,0,2,9,12,4,15,47,3,,0,,12,18,8,,9,,3,3,10,3,8,0,10,0,,8,42,9,8,4,0,30,9,,3,8,3,0,1
2020-08-04 16:00:00,2,3,6,0,0,2,7,9,6,7,84,3,,0,,11,17,7,,6,,1,8,8,1,17,0,8,1,,20,28,7,17,8,0,31,8,,8,6,5,1,2
2020-08-04 16:15:00,1,1,11,0,0,5,6,15,2,28,76,5,,0,,16,21,14,,8,,1,11,15,3,12,0,11,0,,19,45,8,11,13,0,44,4,,4,5,5,1,3
2020-08-04 16:30:00,2,1,5,0,0,3,7,13,1,9,67,2,,1,,19,23,8,,14,,1,9,11,1,10,1,13,1,,21,47,8,27,6,0,41,7,,4,10,3,1,3
2020-08-04 16:45:00,3,5,6,0,0,10,7,13,1,21,61,5,,0,,26,13,7,,7,,0,9,11,2,13,2,13,1,,19,42,14,12,13,0,37,5,,5,8,2,1,3
2020-08-04 17:00:00,4,4,4,0,0,7,3,8,7,12,48,5,,0,,12,12,10,,9,,1,6,14,1,12,2,14,4,,21,43,11,8,8,0,52,14,,1,10,0,1,4
2020-08-04 17:15:00,3,4,8,0,0,10,17,10,8,18,80,2,,1,,17,26,14,,12,,4,11,18,1,18,2,21,4,,25,49,8,13,13,0,42,8,,6,12,5,2,7
2020-08-04 17:30:00,8,1,6,0,0,11,19,22,2,13,59,2,,2,,10,18,15,,12,,1,10,16,3,11,1,16,0,,28,32,18,10,10,0,60,13,,1,14,2,0,4
2020-08-04 17:45:00,0,5,4,0,0,10,4,16,2,25,56,1,,0,,10,14,7,,4,,2,5,21,4,17,0,17,0,,29,52,7,12,16,0,47,8,,1,13,3,1,1
2020-08-04 18:00:00,3,4,6,0,0,7,11,6,1,15,52,1,,2,,10,13,7,,7,,2,1,13,0,16,0,13,2,,18,32,5,6,1,0,28,4,,1,11,3,0,0
2020-08-04 18:15:00,2,1,4,0,0,5,12,19,4,7,37,2,,1,,6,4,14,,5,,1,3,4,5,2,2,19,0,,15,29,4,13,9,0,33,5,,1,4,3,2,2
2020-08-04 18:30:00,1,3,4,0,0,6,8,11,2,5,25,0,,0,,3,5,6,,8,,1,2,12,4,7,0,3,0,,10,26,7,12,6,0,26,4,,1,4,0,1,2
2020-08-04 18:45:00,0,1,2,0,0,3,4,5,3,7,20,0,,0,,5,9,2,,4,,0,2,7,5,5,0,10,2,,8,16,3,2,0,0,23,6,,0,5,2,1,0
2020-08-04 19:00:00,1,1,3,0,0,4,0,7,1,6,21,3,,0,,4,3,3,,6,,0,0,9,1,5,0,11,0,,14,19,3,5,3,0,24,0,,0,1,0,0,2
2020-08-04 19:15:00,3,2,2,0,0,2,3,9,3,7,16,0,,0,,6,0,3,,3,,0,1,10,4,1,1,1,0,,9,15,5,7,6,0,21,5,,0,8,0,1,0
2020-08-04 19:30:00,1,2,1,0,0,5,3,6,0,4,15,1,,0,,9,9,7,,3,,0,0,6,0,3,0,2,0,,6,18,3,6,0,0,20,4,,1,2,3,0,0
2020-08-04 19:45:00,0,1,1,0,0,6,7,2,3,12,10,0,,0,,3,5,8,,4,,0,0,4,0,3,1,1,0,,5,10,0,2,1,0,21,0,,0,1,1,0,1
2020-08-04 20:00:00,0,0,1,0,0,3,0,5,0,6,8,1,,0,,5,5,4,,5,,0,2,7,5,5,0,7,0,,5,13,0,4,3,0,17,3,,0,2,1,0,0
2020-08-04 20:15:00,0,0,1,0,0,1,3,7,2,5,9,0,,0,,3,10,2,,4,,2,2,3,1,3,0,1,0,,5,9,0,5,3,0,12,4,,0,5,0,0,0
2020-08-04 20:30:00,1,1,0,0,0,1,1,3,0,4,7,1,,0,,2,2,0,,4,,1,1,6,0,1,0,1,0,,4,9,1,4,1,0,9,1,,0,3,1,0,0
2020-08-04 20:45:00,0,0,1,0,0,0,2,0,1,3,9,0,,0,,0,1,3,,2,,1,1,1,0,0,0,6,0,,5,10,3,3,1,0,5,4,,1,5,0,0,0
2020-08-04 21:00:00,0,1,1,0,0,1,1,2,0,4,13,0,,0,,1,3,0,,2,,0,2,8,2,1,0,3,0,,4,3,3,1,2,0,9,1,,0,4,2,1,0
2020-08-04 21:15:00,0,2,0,0,0,1,2,0,0,6,16,0,,0,,0,0,1,,3,,0,0,2,0,2,1,0,0,,3,9,0,3,0,0,2,1,,0,2,2,0,0
2020-08-04 21:30:00,0,1,1,0,0,2,0,1,0,1,10,0,,0,,6,1,2,,1,,0,0,1,0,0,0,0,0,,2,6,0,1,0,0,6,4,,2,0,0,0,0
2020-08-04 21:45:00,0,0,2,0,0,0,1,1,2,2,2,0,,0,,1,1,2,,2,,0,0,0,0,1,0,0,0,,4,7,1,0,0,0,7,3,,0,0,1,0,0
2020-08-04 22:00:00,0,1,0,0,0,0,1,3,0,3,8,0,,0,,2,2,1,,3,,0,0,1,0,3,0,1,0,,1,6,1,2,1,0,7,2,,1,0,1,0,0
2020-08-04 22:15:00,0,2,0,0,0,3,1,0,0,6,8,0,,0,,3,3,4,,1,,0,0,3,0,2,0,3,0,,2,5,0,1,2,0,7,2,,0,1,2,0,0
2020-08-04 22:30:00,0,1,1,0,0,1,2,1,0,0,9,0,,0,,3,1,0,,0,,0,1,3,0,0,0,1,0,,1,4,0,3,2,0,5,1,,2,1,0,0,0
2020-08-04 22:45:00,0,1,0,0,0,2,1,2,0,1,5,0,,0,,2,2,1,,0,,0,0,4,0,0,0,1,0,,5,5,3,1,1,0,4,0,,0,2,0,0,1
2020-08-04 23:00:00,0,1,2,0,0,1,2,3,0,4,8,0,,0,,3,1,1,,0,,1,0,0,0,1,0,1,0,,2,6,1,3,0,0,4,1,,1,0,1,0,1
2020-08-04 23:15:00,0,1,2,0,0,2,0,1,0,2,5,0,,0,,5,4,1,,0,,0,0,2,1,1,0,0,0,,6,10,2,2,0,0,7,1,,0,0,0,0,0
2020-08-04 23:30:00,1,1,3,0,0,2,2,1,0,2,7,1,,0,,2,6,2,,2,,0,1,1,1,2,0,0,0,,7,6,0,1,3,0,7,2,,1,0,0,1,0
2020-08-04 23:45:00,2,2,1,0,0,1,1,1,0,3,6,0,,0,,1,3,2,,1,,0,1,3,0,2,0,1,0,,2,9,0,1,0,0,5,0,,0,0,0,0,0
2020-08-05 00:00:00,0,0,0,0,0,4,1,1,1,2,5,0,,0,,2,3,0,,0,,0,1,3,0,0,0,0,0,,3,5,0,1,2,0,9,0,,1,6,0,0,0
2020-08-05 00:15:00,0,0,0,0,0,0,0,0,0,4,2,0,,0,,2,2,0,,2,,0,0,3,0,0,0,3,0,,3,5,0,4,0,0,7,1,,0,2,0,0,1
2020-08-05 00:30:00,0,0,0,0,0,0,1,1,0,2,8,0,,0,,1,2,1,,0,,0,1,2,0,0,0,0,0,,1,2,0,1,1,0,3,1,,0,3,0,0,0
2020-08-05 00:45:00,1,0,1,0,0,0,0,1,0,0,7,0,,0,,2,1,0,,0,,0,1,1,0,0,1,0,0,,4,1,0,0,0,0,6,2,,0,1,0,0,0
2020-08-05 01:00:00,0,0,1,0,0,0,0,0,0,2,2,0,,0,,2,2,2,,1,,0,0,0,0,0,0,0,0,,1,3,0,0,0,0,1,0,,0,1,0,0,0
2020-08-05 01:15:00,0,0,2,0,0,1,0,0,0,1,2,0,,0,,2,2,1,,1,,0,1,2,0,2,0,0,0,,2,3,2,1,0,0,1,2,,0,1,0,0,0
2020-08-05 01:30:00,0,0,0,0,0,0,0,0,0,0,3,0,,0,,0,0,1,,0,,0,0,0,0,0,2,0,0,,1,0,6,0,2,0,2,0,,0,1,1,0,0
2020-08-05 01:45:00,0,0,0,0,0,0,1,0,0,2,2,0,,0,,0,1,0,,0,,0,0,0,0,0,0,0,0,,0,0,2,1,0,0,0,0,,0,1,0,0,0
2020-08-05 02:00:00,1,0,0,0,0,0,0,0,0,0,2,5,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,2,0,0,1,0,4,0,,0,0,0,0,0
2020-08-05 02:15:00,1,0,2,0,0,0,0,1,0,0,1,0,,0,,2,1,0,,0,,0,1,1,1,1,0,1,0,,1,4,0,0,1,0,2,0,,0,2,1,0,0
2020-08-05 02:30:00,0,0,1,0,0,0,0,0,0,0,2,0,,0,,1,0,2,,0,,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,0,0,0
2020-08-05 02:45:00,0,0,0,0,0,0,0,0,0,3,1,0,,0,,0,1,0,,0,,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,0,0
2020-08-05 03:00:00,0,0,1,0,0,0,0,0,0,1,0,0,,0,,0,0,0,,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,,0,0,0,0,0
2020-08-05 03:15:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,1,0,1,0,0,0,0,,0,0,2,2,0,0,0,1,,0,0,1,0,0
